Trade #,Type,Signal,Date/Time,Price,Contracts,Profit $,Profit %,Cum. Profit $,Cum. Profit %,Run-up $,Run-up %,Drawdown $,Drawdown %
852,Exit Long,ParSE,2022-03-14 17:00,38834.71,1,-72.28,-0.19,3914.91,-0.07,285.57,0.73,145.47,0.37
853,Entry Short,ParSE,2022-03-14 17:00,38834.71,1,25.10,0.06,3940.01,0.02,416.91,1.07,7.85,0.02
853,Exit Short,ParLE,2022-03-14 19:30,38809.61,1,25.10,0.06,3940.01,0.02,416.91,1.07,7.85,0.02
854,Entry Long,ParLE,2022-03-14 19:30,38809.61,1,632.55,1.63,4572.56,0.61,1103.81,2.84,202.81,0.52
854,Exit Long,ParSE,2022-03-15 00:15,39442.16,1,632.55,1.63,4572.56,0.61,1103.81,2.84,202.81,0.52
855,Entry Short,ParSE,2022-03-15 00:15,39442.16,1,629.56,1.6,5202.12,0.6,797.12,2.02,164.59,0.42
855,Exit Short,ParLE,2022-03-15 06:00,38812.60,1,629.56,1.6,5202.12,0.6,797.12,2.02,164.59,0.42
856,Entry Long,ParLE,2022-03-15 06:00,38812.60,1,-124.58,-0.32,5077.54,-0.12,174.08,0.45,124.58,0.32
856,Exit Long,ParSE,2022-03-15 07:00,38688.02,1,-124.58,-0.32,5077.54,-0.12,174.08,0.45,124.58,0.32
857,Entry Short,ParSE,2022-03-15 07:00,38688.02,1,-53.24,-0.14,5024.30,-0.05,545.67,1.41,53.65,0.14
857,Exit Short,ParLE,2022-03-15 11:15,38741.26,1,-53.24,-0.14,5024.30,-0.05,545.67,1.41,53.65,0.14
858,Entry Long,ParLE,2022-03-15 11:15,38741.26,1,357.10,0.92,5381.40,0.34,647.62,1.67,252.38,0.65
858,Exit Long,ParSE,2022-03-15 17:30,39098.36,1,357.10,0.92,5381.40,0.34,647.62,1.67,252.38,0.65
859,Entry Short,ParSE,2022-03-15 17:30,39098.36,1,-284.73,-0.73,5096.67,-0.27,11.13,0.03,284.73,0.73
859,Exit Short,ParLE,2022-03-15 17:55,39383.09,1,-284.73,-0.73,5096.67,-0.27,11.13,0.03,284.73,0.73
860,Entry Long,ParLE,2022-03-15 17:55,39383.09,,,,,,,,,
860,Exit Long,Open,,,,,,,,,,,
