Trade #,Type,Signal,Date/Time,Price,Contracts,Profit $,Profit %,Cum. Profit $,Cum. Profit %,Run-up $,Run-up %,Drawdown $,Drawdown %
201,Entry Long,PivRevLE,2022-01-08 08:00,42010.39,1,-231.40,-0.55,-5133.76,-0.24,197.69,0.47,231.40,0.55
201,Exit Long,PivRevSE,2022-01-08 13:15,41778.99,1,-231.40,-0.55,-5133.76,-0.24,197.69,0.47,231.40,0.55
202,Entry Short,PivRevSE,2022-01-08 13:15,41778.99,1,38.95,0.09,-5094.81,0.04,1261.94,3.02,252.25,0.6
202,Exit Short,PivRevLE,2022-01-08 21:30,41740.04,1,38.95,0.09,-5094.81,0.04,1261.94,3.02,252.25,0.6
203,Entry Long,PivRevLE,2022-01-08 21:30,41740.04,1,60.95,0.15,-5033.86,0.06,575.27,1.38,356.79,0.85
203,Exit Long,PivRevSE,2022-01-09 05:45,41800.99,1,60.95,0.15,-5033.86,0.06,575.27,1.38,356.79,0.85
204,Entry Short,PivRevSE,2022-01-09 05:45,41800.99,1,-162.83,-0.39,-5196.69,-0.17,395.93,0.95,182.26,0.44
204,Exit Short,PivRevLE,2022-01-09 11:00,41963.82,1,-162.83,-0.39,-5196.69,-0.17,395.93,0.95,182.26,0.44
205,Entry Long,PivRevLE,2022-01-09 11:00,41963.82,1,-273.83,-0.65,-5470.52,-0.29,19.30,0.05,273.83,0.65
205,Exit Long,PivRevSE,2022-01-09 13:15,41689.99,1,-273.83,-0.65,-5470.52,-0.29,19.30,0.05,273.83,0.65
206,Entry Short,PivRevSE,2022-01-09 13:15,41689.99,1,-54.32,-0.13,-5524.84,-0.06,489.99,1.18,54.32,0.13
206,Exit Short,PivRevLE,2022-01-09 16:15,41744.31,1,-54.32,-0.13,-5524.84,-0.06,489.99,1.18,54.32,0.13
207,Entry Long,PivRevLE,2022-01-09 16:15,41744.31,1,644.38,1.54,-4880.46,0.68,1052.18,2.52,0,0
207,Exit Long,PivRevSE,2022-01-09 21:30,42388.69,1,644.38,1.54,-4880.46,0.68,1052.18,2.52,0,0
208,Entry Short,PivRevSE,2022-01-09 21:30,42388.69,1,368.43,0.87,-4512.03,0.39,781.67,1.84,109.38,0.26
208,Exit Short,PivRevLE,2022-01-10 04:15,42020.26,1,368.43,0.87,-4512.03,0.39,781.67,1.84,109.38,0.26
209,Entry Long,PivRevLE,2022-01-10 04:15,42020.26,1,-184.36,-0.44,-4696.39,-0.19,236.29,0.56,184.36,0.44
209,Exit Long,PivRevSE,2022-01-10 08:15,41835.90,1,-184.36,-0.44,-4696.39,-0.19,236.29,0.56,184.36,0.44
210,Entry Short,PivRevSE,2022-01-10 08:15,41835.90,1,-111.76,-0.27,-4808.15,-0.12,111.24,0.27,111.76,0.27
210,Exit Short,PivRevLE,2022-01-10 10:15,41947.66,1,-111.76,-0.27,-4808.15,-0.12,111.24,0.27,111.76,0.27
211,Entry Long,PivRevLE,2022-01-10 10:15,41947.66,1,-223.01,-0.53,-5031.16,-0.23,48.26,0.12,223.01,0.53
211,Exit Long,PivRevSE,2022-01-10 11:00,41724.65,1,-223.01,-0.53,-5031.16,-0.23,48.26,0.12,223.01,0.53
212,Entry Short,PivRevSE,2022-01-10 11:00,41724.65,1,448.14,1.07,-4583.02,0.47,2165.95,5.19,0,0
212,Exit Short,PivRevLE,2022-01-10 16:15,41276.51,1,448.14,1.07,-4583.02,0.47,2165.95,5.19,0,0
213,Entry Long,PivRevLE,2022-01-10 16:15,41276.51,1,260.48,0.63,-4322.54,0.27,857.93,2.08,709.51,1.72
213,Exit Long,PivRevSE,2022-01-10 23:00,41536.99,1,260.48,0.63,-4322.54,0.27,857.93,2.08,709.51,1.72
214,Entry Short,PivRevSE,2022-01-10 23:00,41536.99,1,-358.38,-0.86,-4680.92,-0.37,26.49,0.06,358.38,0.86
214,Exit Short,PivRevLE,2022-01-11 01:30,41895.37,1,-358.38,-0.86,-4680.92,-0.37,26.49,0.06,358.38,0.86
215,Entry Long,PivRevLE,2022-01-11 01:30,41895.37,1,125.85,0.3,-4555.07,0.13,500.29,1.19,66.98,0.16
215,Exit Long,PivRevSE,2022-01-11 06:45,42021.22,1,125.85,0.3,-4555.07,0.13,500.29,1.19,66.98,0.16
216,Entry Short,PivRevSE,2022-01-11 06:45,42021.22,1,-220.38,-0.52,-4775.45,-0.23,37.91,0.09,220.38,0.52
216,Exit Short,PivRevLE,2022-01-11 07:15,42241.60,1,-220.38,-0.52,-4775.45,-0.23,37.91,0.09,220.38,0.52
217,Entry Long,PivRevLE,2022-01-11 07:15,42241.60,1,-258.30,-0.61,-5033.75,-0.27,401.19,0.95,258.30,0.61
217,Exit Long,PivRevSE,2022-01-11 08:30,41983.30,1,-258.30,-0.61,-5033.75,-0.27,401.19,0.95,258.30,0.61
218,Entry Short,PivRevSE,2022-01-11 08:30,41983.30,1,19.42,0.05,-5014.33,0.02,384.27,0.92,170.49,0.41
218,Exit Short,PivRevLE,2022-01-11 12:15,41963.88,1,19.42,0.05,-5014.33,0.02,384.27,0.92,170.49,0.41
219,Entry Long,PivRevLE,2022-01-11 12:15,41963.88,1,-364.86,-0.87,-5379.19,-0.38,6.43,0.02,364.86,0.87
219,Exit Long,PivRevSE,2022-01-11 13:30,41599.02,1,-364.86,-0.87,-5379.19,-0.38,6.43,0.02,364.86,0.87
220,Entry Short,PivRevSE,2022-01-11 13:30,41599.02,1,-371.30,-0.89,-5750.49,-0.39,314.91,0.76,371.30,0.89
220,Exit Short,PivRevLE,2022-01-11 15:00,41970.32,1,-371.30,-0.89,-5750.49,-0.39,314.91,0.76,371.30,0.89
221,Entry Long,PivRevLE,2022-01-11 15:00,41970.32,1,662.62,1.58,-5087.87,0.7,1174.42,2.8,515.84,1.23
221,Exit Long,PivRevSE,2022-01-11 22:00,42632.94,1,662.62,1.58,-5087.87,0.7,1174.42,2.8,515.84,1.23
222,Entry Short,PivRevSE,2022-01-11 22:00,42632.94,1,-280.71,-0.66,-5368.58,-0.3,11.35,0.03,280.71,0.66
222,Exit Short,PivRevLE,2022-01-12 00:00,42913.65,1,-280.71,-0.66,-5368.58,-0.3,11.35,0.03,280.71,0.66
223,Entry Long,PivRevLE,2022-01-12 00:00,42913.65,1,-253.42,-0.59,-5622.00,-0.27,62.76,0.15,253.42,0.59
223,Exit Long,PivRevSE,2022-01-12 00:30,42660.23,1,-253.42,-0.59,-5622.00,-0.27,62.76,0.15,253.42,0.59
224,Entry Short,PivRevSE,2022-01-12 00:30,42660.23,1,-97.20,-0.23,-5719.20,-0.1,189.06,0.44,140.03,0.33
224,Exit Short,PivRevLE,2022-01-12 05:30,42757.43,1,-97.20,-0.23,-5719.20,-0.1,189.06,0.44,140.03,0.33
225,Entry Long,PivRevLE,2022-01-12 05:30,42757.43,1,-206.44,-0.48,-5925.64,-0.22,121.45,0.28,206.44,0.48
225,Exit Long,PivRevSE,2022-01-12 07:00,42550.99,1,-206.44,-0.48,-5925.64,-0.22,121.45,0.28,206.44,0.48
226,Entry Short,PivRevSE,2022-01-12 07:00,42550.99,1,-184.37,-0.43,-6110.01,-0.2,72.23,0.17,184.37,0.43
226,Exit Short,PivRevLE,2022-01-12 09:00,42735.36,1,-184.37,-0.43,-6110.01,-0.2,72.23,0.17,184.37,0.43
227,Entry Long,PivRevLE,2022-01-12 09:00,42735.36,1,681.48,1.59,-5428.53,0.73,1363.69,3.19,66.76,0.16
227,Exit Long,PivRevSE,2022-01-12 16:15,43416.84,1,681.48,1.59,-5428.53,0.73,1363.69,3.19,66.76,0.16
228,Entry Short,PivRevSE,2022-01-12 16:15,43416.84,1,-492.17,-1.13,-5920.70,-0.52,88.14,0.2,492.17,1.13
228,Exit Short,PivRevLE,2022-01-12 20:45,43909.01,1,-492.17,-1.13,-5920.70,-0.52,88.14,0.2,492.17,1.13
229,Entry Long,PivRevLE,2022-01-12 20:45,43909.01,1,-358.17,-0.82,-6278.87,-0.38,428.25,0.98,358.17,0.82
229,Exit Long,PivRevSE,2022-01-13 01:45,43550.84,1,-358.17,-0.82,-6278.87,-0.38,428.25,0.98,358.17,0.82
230,Entry Short,PivRevSE,2022-01-13 01:45,43550.84,1,-158.77,-0.36,-6437.64,-0.17,110.12,0.25,158.77,0.36
230,Exit Short,PivRevLE,2022-01-13 04:30,43709.61,1,-158.77,-0.36,-6437.64,-0.17,110.12,0.25,158.77,0.36
231,Entry Long,PivRevLE,2022-01-13 04:30,43709.61,1,-105.52,-0.24,-6543.16,-0.11,117.42,0.27,105.52,0.24
231,Exit Long,PivRevSE,2022-01-13 07:30,43604.09,1,-105.52,-0.24,-6543.16,-0.11,117.42,0.27,105.52,0.24
232,Entry Short,PivRevSE,2022-01-13 07:30,43604.09,1,-222.95,-0.51,-6766.11,-0.24,9.12,0.02,222.95,0.51
232,Exit Short,PivRevLE,2022-01-13 08:00,43827.04,1,-222.95,-0.51,-6766.11,-0.24,9.12,0.02,222.95,0.51
233,Entry Long,PivRevLE,2022-01-13 08:00,43827.04,1,-68.39,-0.16,-6834.50,-0.07,219.15,0.5,68.39,0.16
233,Exit Long,PivRevSE,2022-01-13 11:00,43758.65,1,-68.39,-0.16,-6834.50,-0.07,219.15,0.5,68.39,0.16
234,Entry Short,PivRevSE,2022-01-13 11:00,43758.65,1,-77.53,-0.18,-6912.03,-0.08,243.65,0.56,77.53,0.18
234,Exit Short,PivRevLE,2022-01-13 13:30,43836.18,1,-77.53,-0.18,-6912.03,-0.08,243.65,0.56,77.53,0.18
235,Entry Long,PivRevLE,2022-01-13 13:30,43836.18,1,-321.19,-0.73,-7233.22,-0.35,620.16,1.41,321.19,0.73
235,Exit Long,PivRevSE,2022-01-13 15:15,43514.99,1,-321.19,-0.73,-7233.22,-0.35,620.16,1.41,321.19,0.73
236,Entry Short,PivRevSE,2022-01-13 15:15,43514.99,1,751.53,1.73,-6481.69,0.81,1193.99,2.74,0,0
236,Exit Short,PivRevLE,2022-01-14 03:30,42763.46,1,751.53,1.73,-6481.69,0.81,1193.99,2.74,0,0
237,Entry Long,PivRevLE,2022-01-14 03:30,42763.46,1,-308.32,-0.72,-6790.01,-0.33,236.53,0.55,308.32,0.72
237,Exit Long,PivRevSE,2022-01-14 08:00,42455.14,1,-308.32,-0.72,-6790.01,-0.33,236.53,0.55,308.32,0.72
238,Entry Short,PivRevSE,2022-01-14 08:00,42455.14,1,-266.24,-0.63,-7056.25,-0.29,672.93,1.59,266.24,0.63
238,Exit Short,PivRevLE,2022-01-14 14:45,42721.38,1,-266.24,-0.63,-7056.25,-0.29,672.93,1.59,266.24,0.63
239,Entry Long,PivRevLE,2022-01-14 14:45,42721.38,1,141.75,0.33,-6914.50,0.15,630.12,1.47,0,0
239,Exit Long,PivRevSE,2022-01-14 18:00,42863.13,1,141.75,0.33,-6914.50,0.15,630.12,1.47,0,0
240,Entry Short,PivRevSE,2022-01-14 18:00,42863.13,1,-424.88,-0.99,-7339.38,-0.46,66.64,0.16,424.88,0.99
240,Exit Short,PivRevLE,2022-01-14 19:30,43288.01,1,-424.88,-0.99,-7339.38,-0.46,66.64,0.16,424.88,0.99
241,Entry Long,PivRevLE,2022-01-14 19:30,43288.01,1,-252.06,-0.58,-7591.44,-0.27,180.94,0.42,252.06,0.58
241,Exit Long,PivRevSE,2022-01-14 23:30,43035.95,1,-252.06,-0.58,-7591.44,-0.27,180.94,0.42,252.06,0.58
242,Entry Short,PivRevSE,2022-01-14 23:30,43035.95,1,-40.64,-0.09,-7632.08,-0.04,290.75,0.68,162.22,0.38
242,Exit Short,PivRevLE,2022-01-15 06:45,43076.59,1,-40.64,-0.09,-7632.08,-0.04,290.75,0.68,162.22,0.38
243,Entry Long,PivRevLE,2022-01-15 06:45,43076.59,1,-111.37,-0.26,-7743.45,-0.12,63.03,0.15,111.37,0.26
243,Exit Long,PivRevSE,2022-01-15 09:15,42965.22,1,-111.37,-0.26,-7743.45,-0.12,63.03,0.15,111.37,0.26
244,Entry Short,PivRevSE,2022-01-15 09:15,42965.22,1,-174.41,-0.41,-7917.86,-0.19,65.04,0.15,174.41,0.41
244,Exit Short,PivRevLE,2022-01-15 10:00,43139.63,1,-174.41,-0.41,-7917.86,-0.19,65.04,0.15,174.41,0.41
245,Entry Long,PivRevLE,2022-01-15 10:00,43139.63,1,-239.46,-0.56,-8157.32,-0.26,173.20,0.4,239.46,0.56
245,Exit Long,PivRevSE,2022-01-15 12:30,42900.17,1,-239.46,-0.56,-8157.32,-0.26,173.20,0.4,239.46,0.56
246,Entry Short,PivRevSE,2022-01-15 12:30,42900.17,1,-102.13,-0.24,-8259.45,-0.11,512.31,1.19,102.13,0.24
246,Exit Short,PivRevLE,2022-01-15 14:30,43002.30,1,-102.13,-0.24,-8259.45,-0.11,512.31,1.19,102.13,0.24
247,Entry Long,PivRevLE,2022-01-15 14:30,43002.30,1,267.61,0.62,-7991.84,0.29,824.50,1.92,0,0
247,Exit Long,PivRevSE,2022-01-15 21:30,43269.91,1,267.61,0.62,-7991.84,0.29,824.50,1.92,0,0
248,Entry Short,PivRevSE,2022-01-15 21:30,43269.91,1,153.19,0.35,-7838.65,0.17,413.56,0.96,156.02,0.36
248,Exit Short,PivRevLE,2022-01-16 05:00,43116.72,1,153.19,0.35,-7838.65,0.17,413.56,0.96,156.02,0.36
249,Entry Long,PivRevLE,2022-01-16 05:00,43116.72,1,-77.20,-0.18,-7915.85,-0.08,220.98,0.51,162.15,0.38
249,Exit Long,PivRevSE,2022-01-16 10:45,43039.52,1,-77.20,-0.18,-7915.85,-0.08,220.98,0.51,162.15,0.38
250,Entry Short,PivRevSE,2022-01-16 10:45,43039.52,1,-133.04,-0.31,-8048.89,-0.14,424.52,0.99,133.04,0.31
250,Exit Short,PivRevLE,2022-01-16 13:45,43172.56,1,-133.04,-0.31,-8048.89,-0.14,424.52,0.99,133.04,0.31
251,Entry Long,PivRevLE,2022-01-16 13:45,43172.56,1,-249.28,-0.58,-8298.17,-0.27,323.03,0.75,403.56,0.93
251,Exit Long,PivRevSE,2022-01-17 00:45,42923.28,1,-249.28,-0.58,-8298.17,-0.27,323.03,0.75,403.56,0.93
252,Entry Short,PivRevSE,2022-01-17 00:45,42923.28,1,-55.61,-0.13,-8353.78,-0.06,110.28,0.26,55.61,0.13
252,Exit Short,PivRevLE,2022-01-17 03:00,42978.89,1,-55.61,-0.13,-8353.78,-0.06,110.28,0.26,55.61,0.13
253,Entry Long,PivRevLE,2022-01-17 03:00,42978.89,1,-165.90,-0.39,-8519.68,-0.18,25.67,0.06,165.90,0.39
253,Exit Long,PivRevSE,2022-01-17 03:15,42812.99,1,-165.90,-0.39,-8519.68,-0.18,25.67,0.06,165.90,0.39
254,Entry Short,PivRevSE,2022-01-17 03:15,42812.99,1,-80.79,-0.19,-8600.47,-0.09,475.94,1.11,80.79,0.19
254,Exit Short,PivRevLE,2022-01-17 07:00,42893.78,1,-80.79,-0.19,-8600.47,-0.09,475.94,1.11,80.79,0.19
255,Entry Long,PivRevLE,2022-01-17 07:00,42893.78,1,-255.31,-0.6,-8855.78,-0.28,90.22,0.21,300.78,0.7
255,Exit Long,PivRevSE,2022-01-17 12:00,42638.47,1,-255.31,-0.6,-8855.78,-0.28,90.22,0.21,300.78,0.7
256,Entry Short,PivRevSE,2022-01-17 12:00,42638.47,1,287.26,0.67,-8568.52,0.32,1057.47,2.48,162.12,0.38
256,Exit Short,PivRevLE,2022-01-17 22:30,42351.21,1,287.26,0.67,-8568.52,0.32,1057.47,2.48,162.12,0.38
257,Entry Long,PivRevLE,2022-01-17 22:30,42351.21,1,-181.38,-0.43,-8749.90,-0.2,88.03,0.21,286.21,0.68
257,Exit Long,PivRevSE,2022-01-18 03:30,42169.83,1,-181.38,-0.43,-8749.90,-0.2,88.03,0.21,286.21,0.68
258,Entry Short,PivRevSE,2022-01-18 03:30,42169.83,1,-57.63,-0.14,-8807.53,-0.06,280.82,0.67,57.63,0.14
258,Exit Short,PivRevLE,2022-01-18 06:00,42227.46,1,-57.63,-0.14,-8807.53,-0.06,280.82,0.67,57.63,0.14
259,Entry Long,PivRevLE,2022-01-18 06:00,42227.46,1,-338.46,-0.8,-9145.99,-0.37,123.80,0.29,338.46,0.8
259,Exit Long,PivRevSE,2022-01-18 08:00,41889.00,1,-338.46,-0.8,-9145.99,-0.37,123.80,0.29,338.46,0.8
260,Entry Short,PivRevSE,2022-01-18 08:00,41889.00,1,93.75,0.22,-9052.24,0.1,598.94,1.43,194.94,0.47
260,Exit Short,PivRevLE,2022-01-18 21:00,41795.25,1,93.75,0.22,-9052.24,0.1,598.94,1.43,194.94,0.47
261,Entry Long,PivRevLE,2022-01-18 21:00,41795.25,1,385.80,0.92,-8666.44,0.42,890.00,2.13,0,0
261,Exit Long,PivRevSE,2022-01-19 03:30,42181.05,1,385.80,0.92,-8666.44,0.42,890.00,2.13,0,0
262,Entry Short,PivRevSE,2022-01-19 03:30,42181.05,1,366.48,0.87,-8299.96,0.4,598.80,1.42,0,0
262,Exit Short,PivRevLE,2022-01-19 06:00,41814.57,1,366.48,0.87,-8299.96,0.4,598.80,1.42,0,0
263,Entry Long,PivRevLE,2022-01-19 06:00,41814.57,1,-232.33,-0.56,-8532.29,-0.25,51.75,0.12,232.33,0.56
263,Exit Long,PivRevSE,2022-01-19 07:00,41582.24,1,-232.33,-0.56,-8532.29,-0.25,51.75,0.12,232.33,0.56
264,Entry Short,PivRevSE,2022-01-19 07:00,41582.24,1,-104.10,-0.25,-8636.39,-0.11,437.01,1.05,104.10,0.25
264,Exit Short,PivRevLE,2022-01-19 11:00,41686.34,1,-104.10,-0.25,-8636.39,-0.11,437.01,1.05,104.10,0.25
265,Entry Long,PivRevLE,2022-01-19 11:00,41686.34,1,226.18,0.54,-8410.21,0.25,903.56,2.17,0,0
265,Exit Long,PivRevSE,2022-01-19 15:45,41912.52,1,226.18,0.54,-8410.21,0.25,903.56,2.17,0,0
266,Entry Short,PivRevSE,2022-01-19 15:45,41912.52,1,0.77,0,-8409.44,0,353.52,0.84,455.48,1.09
266,Exit Short,PivRevLE,2022-01-20 02:00,41911.75,1,0.77,0,-8409.44,0,353.52,0.84,455.48,1.09
267,Entry Long,PivRevLE,2022-01-20 02:00,41911.75,1,0.35,0,-8409.09,0,189.25,0.45,46.14,0.11
267,Exit Long,PivRevSE,2022-01-20 04:15,41912.10,1,0.35,0,-8409.09,0,189.25,0.45,46.14,0.11
268,Entry Short,PivRevSE,2022-01-20 04:15,41912.10,1,-161.84,-0.39,-8570.93,-0.18,112.10,0.27,161.84,0.39
268,Exit Short,PivRevLE,2022-01-20 07:30,42073.94,1,-161.84,-0.39,-8570.93,-0.18,112.10,0.27,161.84,0.39
269,Entry Long,PivRevLE,2022-01-20 07:30,42073.94,1,-191.15,-0.45,-8762.08,-0.21,74.06,0.18,191.15,0.45
269,Exit Long,PivRevSE,2022-01-20 09:00,41882.79,1,-191.15,-0.45,-8762.08,-0.21,74.06,0.18,191.15,0.45
270,Entry Short,PivRevSE,2022-01-20 09:00,41882.79,1,-265.22,-0.63,-9027.30,-0.29,49.88,0.12,265.22,0.63
270,Exit Short,PivRevLE,2022-01-20 10:00,42148.01,1,-265.22,-0.63,-9027.30,-0.29,49.88,0.12,265.22,0.63
271,Entry Long,PivRevLE,2022-01-20 10:00,42148.01,1,651.98,1.55,-8375.32,0.72,1370.68,3.25,204.12,0.48
271,Exit Long,PivRevSE,2022-01-20 20:00,42799.99,1,651.98,1.55,-8375.32,0.72,1370.68,3.25,204.12,0.48
272,Entry Short,PivRevSE,2022-01-20 20:00,42799.99,1,3787.05,8.85,-4588.27,4.13,4549.99,10.63,39.54,0.09
272,Exit Short,PivRevLE,2022-01-21 07:45,39012.94,1,3787.05,8.85,-4588.27,4.13,4549.99,10.63,39.54,0.09
273,Entry Long,PivRevLE,2022-01-21 07:45,39012.94,1,-141.80,-0.36,-4730.07,-0.15,290.31,0.74,141.80,0.36
273,Exit Long,PivRevSE,2022-01-21 11:00,38871.14,1,-141.80,-0.36,-4730.07,-0.15,290.31,0.74,141.80,0.36
274,Entry Short,PivRevSE,2022-01-21 11:00,38871.14,1,145.04,0.37,-4585.03,0.15,1187.24,3.05,53.53,0.14
274,Exit Short,PivRevLE,2022-01-21 14:30,38726.10,1,145.04,0.37,-4585.03,0.15,1187.24,3.05,53.53,0.14
275,Entry Long,PivRevLE,2022-01-21 14:30,38726.10,1,-629.48,-1.63,-5214.51,-0.66,342.18,0.88,629.48,1.63
275,Exit Long,PivRevSE,2022-01-21 18:15,38096.62,1,-629.48,-1.63,-5214.51,-0.66,342.18,0.88,629.48,1.63
276,Entry Short,PivRevSE,2022-01-21 18:15,38096.62,1,2271.61,5.96,-2942.90,2.4,4096.62,10.75,424.78,1.12
276,Exit Short,PivRevLE,2022-01-22 10:30,35825.01,1,2271.61,5.96,-2942.90,2.4,4096.62,10.75,424.78,1.12
277,Entry Long,PivRevLE,2022-01-22 10:30,35825.01,1,-458.24,-1.28,-3401.14,-0.47,370.20,1.03,1002.04,2.8
277,Exit Long,PivRevSE,2022-01-22 14:45,35366.77,1,-458.24,-1.28,-3401.14,-0.47,370.20,1.03,1002.04,2.8
278,Entry Short,PivRevSE,2022-01-22 14:45,35366.77,1,-127.41,-0.36,-3528.55,-0.13,1107.34,3.13,127.41,0.36
278,Exit Short,PivRevLE,2022-01-22 20:15,35494.18,1,-127.41,-0.36,-3528.55,-0.13,1107.34,3.13,127.41,0.36
279,Entry Long,PivRevLE,2022-01-22 20:15,35494.18,1,181.12,0.51,-3347.43,0.19,689.22,1.94,794.18,2.24
279,Exit Long,PivRevSE,2022-01-23 11:30,35675.30,1,181.12,0.51,-3347.43,0.19,689.22,1.94,794.18,2.24
280,Entry Short,PivRevSE,2022-01-23 11:30,35675.30,1,276.27,0.77,-3071.16,0.29,1050.71,2.95,436.74,1.22
280,Exit Short,PivRevLE,2022-01-23 21:15,35399.03,1,276.27,0.77,-3071.16,0.29,1050.71,2.95,436.74,1.22
281,Entry Long,PivRevLE,2022-01-23 21:15,35399.03,1,376.00,1.06,-2695.16,0.39,1175.44,3.32,169.81,0.48
281,Exit Long,PivRevSE,2022-01-24 01:30,35775.03,1,376.00,1.06,-2695.16,0.39,1175.44,3.32,169.81,0.48
282,Entry Short,PivRevSE,2022-01-24 01:30,35775.03,1,401.28,1.12,-2293.88,0.41,981.43,2.74,0,0
282,Exit Short,PivRevLE,2022-01-24 08:45,35373.75,1,401.28,1.12,-2293.88,0.41,981.43,2.74,0,0
283,Entry Long,PivRevLE,2022-01-24 08:45,35373.75,1,-2405.83,-6.8,-4699.71,-2.46,2676.25,7.57,2405.83,6.8
283,Exit Long,PivRevSE,2022-01-24 13:00,32967.92,1,-2405.83,-6.8,-4699.71,-2.46,2676.25,7.57,2405.83,6.8
284,Entry Short,PivRevSE,2022-01-24 13:00,32967.92,1,-1184.55,-3.59,-5884.26,-1.24,17.20,0.05,1184.55,3.59
284,Exit Short,PivRevLE,2022-01-24 15:30,34152.47,1,-1184.55,-3.59,-5884.26,-1.24,17.20,0.05,1184.55,3.59
285,Entry Long,PivRevLE,2022-01-24 15:30,34152.47,1,2159.75,6.32,-3724.51,2.29,3403.78,9.97,321.65,0.94
285,Exit Long,PivRevSE,2022-01-25 00:15,36312.22,1,2159.75,6.32,-3724.51,2.29,3403.78,9.97,321.65,0.94
286,Entry Short,PivRevSE,2022-01-25 00:15,36312.22,1,43.50,0.12,-3681.01,0.05,346.71,0.95,85.95,0.24
286,Exit Short,PivRevLE,2022-01-25 02:45,36268.72,1,43.50,0.12,-3681.01,0.05,346.71,0.95,85.95,0.24
287,Entry Long,PivRevLE,2022-01-25 02:45,36268.72,1,-303.22,-0.84,-3984.23,-0.31,242.76,0.67,303.22,0.84
287,Exit Long,PivRevSE,2022-01-25 04:45,35965.50,1,-303.22,-0.84,-3984.23,-0.31,242.76,0.67,303.22,0.84
288,Entry Short,PivRevSE,2022-01-25 04:45,35965.50,1,-172.96,-0.48,-4157.19,-0.18,243.07,0.68,172.96,0.48
288,Exit Short,PivRevLE,2022-01-25 08:00,36138.46,1,-172.96,-0.48,-4157.19,-0.18,243.07,0.68,172.96,0.48
289,Entry Long,PivRevLE,2022-01-25 08:00,36138.46,1,117.10,0.32,-4040.09,0.12,676.35,1.87,77.51,0.21
289,Exit Long,PivRevSE,2022-01-25 12:15,36255.56,1,117.10,0.32,-4040.09,0.12,676.35,1.87,77.51,0.21
290,Entry Short,PivRevSE,2022-01-25 12:15,36255.56,1,-512.67,-1.41,-4552.76,-0.53,31.01,0.09,512.67,1.41
290,Exit Short,PivRevLE,2022-01-25 14:15,36768.23,1,-512.67,-1.41,-4552.76,-0.53,31.01,0.09,512.67,1.41
291,Entry Long,PivRevLE,2022-01-25 14:15,36768.23,1,-498.44,-1.36,-5051.20,-0.52,402.14,1.09,498.44,1.36
291,Exit Long,PivRevSE,2022-01-25 14:45,36269.79,1,-498.44,-1.36,-5051.20,-0.52,402.14,1.09,498.44,1.36
292,Entry Short,PivRevSE,2022-01-25 14:45,36269.79,1,-900.59,-2.48,-5951.79,-0.95,269.79,0.74,900.59,2.48
292,Exit Short,PivRevLE,2022-01-25 17:00,37170.38,1,-900.59,-2.48,-5951.79,-0.95,269.79,0.74,900.59,2.48
293,Entry Long,PivRevLE,2022-01-25 17:00,37170.38,1,-537.91,-1.45,-6489.70,-0.57,381.92,1.03,537.91,1.45
293,Exit Long,PivRevSE,2022-01-25 21:15,36632.47,1,-537.91,-1.45,-6489.70,-0.57,381.92,1.03,537.91,1.45
294,Entry Short,PivRevSE,2022-01-25 21:15,36632.47,1,-430.54,-1.18,-6920.24,-0.46,189.64,0.52,430.54,1.18
294,Exit Short,PivRevLE,2022-01-26 02:00,37063.01,1,-430.54,-1.18,-6920.24,-0.46,189.64,0.52,430.54,1.18
295,Entry Long,PivRevLE,2022-01-26 02:00,37063.01,1,781.77,2.11,-6138.47,0.84,1469.43,3.96,241.11,0.65
295,Exit Long,PivRevSE,2022-01-26 18:00,37844.78,1,781.77,2.11,-6138.47,0.84,1469.43,3.96,241.11,0.65
296,Entry Short,PivRevSE,2022-01-26 18:00,37844.78,1,-560.07,-1.48,-6698.54,-0.6,247.42,0.65,560.07,1.48
296,Exit Short,PivRevLE,2022-01-26 19:00,38404.85,1,-560.07,-1.48,-6698.54,-0.6,247.42,0.65,560.07,1.48
297,Entry Long,PivRevLE,2022-01-26 19:00,38404.85,1,-807.50,-2.1,-7506.04,-0.87,541.15,1.41,807.50,2.1
297,Exit Long,PivRevSE,2022-01-26 19:15,37597.35,1,-807.50,-2.1,-7506.04,-0.87,541.15,1.41,807.50,2.1
298,Entry Short,PivRevSE,2022-01-26 19:15,37597.35,1,1467.47,3.9,-6038.57,1.59,2062.35,5.49,802.65,2.13
298,Exit Short,PivRevLE,2022-01-27 06:30,36129.88,1,1467.47,3.9,-6038.57,1.59,2062.35,5.49,802.65,2.13
299,Entry Long,PivRevLE,2022-01-27 06:30,36129.88,1,370.11,1.02,-5668.46,0.39,1100.12,3.04,291.71,0.81
299,Exit Long,PivRevSE,2022-01-27 16:00,36499.99,1,370.11,1.02,-5668.46,0.39,1100.12,3.04,291.71,0.81
300,Entry Short,PivRevSE,2022-01-27 16:00,36499.99,1,188.35,0.52,-5480.11,0.2,988.67,2.71,284.81,0.78
300,Exit Short,PivRevLE,2022-01-27 22:30,36311.64,1,188.35,0.52,-5480.11,0.2,988.67,2.71,284.81,0.78
301,Entry Long,PivRevLE,2022-01-27 22:30,36311.64,1,704.44,1.94,-4775.67,0.75,1222.51,3.37,0,0
301,Exit Long,PivRevSE,2022-01-28 06:45,37016.08,1,704.44,1.94,-4775.67,0.75,1222.51,3.37,0,0
